,acc_id,acc_date,acc_state,acc_city,industry_sector,device_type,num_injured
398,917154,2007-08-27,NY,0,recreation,Go-kart,1
399,918167,2007-08-27,CA,Buena Park,amusement ride,Coaster - family/kiddie,1
400,913981,2007-08-26,PA,0,amusement ride,Coaster - steel,1
401,916197,2007-08-26,NJ,South Toms River,recreation,Bungee trampoline,1
402,916203,2007-08-26,NJ,Clementon,amusement ride,Boat ride,1
403,916526,2007-08-26,TX,0,water park,Speed slide,1
404,916527,2007-08-26,TX,0,water park,Water slide - undefined,1
405,916540,2007-08-26,PA,0,amusement ride,Coaster - steel,1
406,916991,2007-08-26,FL,0,recreation,Go-kart,1
407,920023,2007-08-26,CA,Sacramento,water park,Body slide,1
408,913917,2007-08-25,KY,0,amusement ride,Bumper car,1
409,913980,2007-08-25,PA,0,water park,Continuous wave,1
410,916194,2007-08-25,NJ,Seaside Heights,water park,Tube slide,1
411,916195,2007-08-25,NJ,South Toms River,recreation,Go-kart,1
412,916196,2007-08-25,NJ,South Toms River,amusement ride,Track ride,1
413,916199,2007-08-25,NJ,Pomona,amusement ride,Train/tram,1
414,916204,2007-08-25,NJ,Clementon,amusement ride,Kamikaze/inverter-type,1
415,916205,2007-08-25,NJ,Clementon,water park,Family raft slide,1
416,916212,2007-08-25,NJ,Clementon,water park,Family raft slide,1
417,916523,2007-08-25,TX,0,water park,Funnel,1
418,916524,2007-08-25,TX,0,amusement ride,Coaster - steel,1
419,916525,2007-08-25,TX,0,water park,Body slide,1
420,917012,2007-08-25,FL,0,unknown,Unknown,1
421,917141,2007-08-25,FL,0,water park,Tube slide,1
422,920273,2007-08-25,CA,Clovis,water park,Speed slide,1
423,913993,2007-08-24,PA,0,water park,Tube slide,1
424,916198,2007-08-24,NJ,Toms River,water park,Water slide - undefined,1
425,916208,2007-08-24,NJ,Clementon,amusement ride,Flume ride,1
426,916210,2007-08-24,NJ,Clementon,amusement ride,Himalaya-type,1
427,916211,2007-08-24,NJ,Clementon,amusement ride,Himalaya-type,1
428,916521,2007-08-24,TX,Arlington,water park,Mat slide,1
429,916522,2007-08-24,TX,0,recreation,Go-kart,1
430,919808,2007-08-24,CA,Santa Clara,amusement ride,Coaster - steel,1
431,913949,2007-08-23,PA,0,water park,Aquatic play area,1
432,913979,2007-08-23,PA,0,amusement ride,Plane/jet/helicopter,1
433,916201,2007-08-23,NJ,Ocean,amusement ride,Track ride,0
434,913978,2007-08-22,PA,0,water park,Bowl slide,1
435,916200,2007-08-22,NJ,York,amusement ride,Flying carpet ride,1
436,919365,2007-08-21,CA,Sacramento,water park,Body slide,1
437,916519,2007-08-19,TX,0,water park,Water slide - undefined,1
438,916520,2007-08-19,TX,0,water park,Water slide - undefined,1
439,916990,2007-08-19,FL,0,recreation,Go-kart,1
440,919753,2007-08-19,CA,Roseville,water park,Water coaster,1
441,919762,2007-08-19,CA,Roseville,water park,Mat slide,1
442,920187,2007-08-19,CA,Concord,water park,Tube slide,1
443,913976,2007-08-18,PA,0,water park,Tube slide,1
444,916169,2007-08-18,NJ,Clementon,amusement ride,Himalaya-type,1
445,916185,2007-08-18,NJ,Clementon,amusement ride,Coaster - wooden,1
446,916188,2007-08-18,NJ,South Toms River,recreation,Go-kart,1
447,916190,2007-08-18,NJ,Cherry Hill,recreation,Go-kart,1
448,917140,2007-08-18,FL,0,water park,Water slide - undefined,1
449,920011,2007-08-18,CA,Sacramento,water park,Lazy river,1
450,920163,2007-08-18,CA,Concord,water park,Speed slide,1
451,913975,2007-08-17,PA,0,amusement ride,Coaster - steel,1
452,916178,2007-08-17,NJ,Ocean City,amusement ride,Boat ride,1
453,916193,2007-08-17,NJ,Vernon,water park,Aquatic play area,1
454,916989,2007-08-17,FL,0,recreation,Go-kart,1
455,917139,2007-08-17,FL,Jacksonville,water park,Water slide - undefined,1
456,913974,2007-08-16,PA,0,water park,Aquatic play area,1
457,913977,2007-08-16,PA,0,water park,Water slide - undefined,1
458,916176,2007-08-16,NJ,Clementon,amusement ride,Coaster - wooden,1
459,916187,2007-08-16,NJ,Clementon,amusement ride,Wheel w/spinning cars,1
460,916189,2007-08-16,NJ,Seaside Heights,water park,Aquatic play area,1
461,916202,2007-08-16,NJ,Clementon,water park,Family raft slide,1
462,916518,2007-08-16,TX,Amarillo,water park,Water coaster,1
463,916207,2007-08-15,NJ,Clementon,water park,Aquatic play area,1
464,916209,2007-08-15,NJ,Clementon,water park,Aquatic play area,1
465,916517,2007-08-15,TX,0,amusement ride,Shoot the chute,1
466,917157,2007-08-15,OK,Oklahoma City,amusement ride,Ferris/gondola wheel,1
467,920034,2007-08-15,CA,Santa Cruz,amusement ride,Hanglider ride,1
468,913875,2007-08-14,PA,0,water park,Speed slide,1
469,913973,2007-08-14,PA,0,water park,Funnel,1
470,916179,2007-08-14,NJ,Seaside Heights,water park,Tube slide,1
471,916180,2007-08-14,NJ,South Toms River,amusement ride,Coaster - steel,1
472,916186,2007-08-14,NJ,Clementon,water park,Family raft slide,1
473,916515,2007-08-14,TX,0,amusement ride,Coaster - steel,1
474,916516,2007-08-14,TX,0,water park,Tube slide,1
475,919383,2007-08-14,CA,Santa Cruz,amusement ride,Coaster - wooden,1
476,913972,2007-08-13,PA,0,water park,Tube slide,1
477,916172,2007-08-13,NJ,Seaside Heights,water park,Tube slide,1
478,916184,2007-08-13,NJ,Seaside Heights,water park,Water slide - undefined,1
479,913874,2007-08-12,PA,Ligonier,water park,Water slide - undefined,1
480,913910,2007-08-12,KY,0,water park,Funnel,1
481,913912,2007-08-12,KY,0,amusement ride,Roundabout,1
482,913913,2007-08-12,KY,0,water park,Funnel,1
483,916168,2007-08-12,NJ,Vernon,water park,Body slide,1
484,916170,2007-08-12,NJ,Vernon,water park,Bowl slide,1
485,916217,2007-08-12,NJ,Fairfield,recreation,Inflatable slide,1
486,916513,2007-08-12,TX,0,amusement ride,Rafting ride,1
487,916514,2007-08-12,TX,0,amusement ride,Shoot the chute,1
488,916988,2007-08-12,FL,0,recreation,Go-kart,1
489,919752,2007-08-12,CA,Roseville,water park,Water coaster,1
490,913968,2007-08-11,PA,0,water park,Water slide - undefined,1
491,913969,2007-08-11,PA,0,amusement ride,Himalaya-type,1
492,913970,2007-08-11,PA,0,water park,Aquatic play area,1
493,913971,2007-08-11,PA,0,water park,Bowl slide,1
494,916175,2007-08-11,NJ,Egg Harbor Township,amusement ride,Paratrooper-type,1
495,916183,2007-08-11,NJ,Clementon,amusement ride,Car ride,1
496,916240,2007-08-11,NJ,Thorofare,recreation,Slide,1
497,916512,2007-08-11,TX,0,amusement ride,Coaster - steel,1
498,917151,2007-08-11,NY,Farmingdale,recreation,Play structure,1
499,917854,2007-08-11,CA,Anaheim,amusement ride,Coaster - steel,1
500,918264,2007-08-11,CA,Buena Park,water park,Speed slide,1
501,919364,2007-08-11,CA,Sacramento,water park,Bowl slide,1
502,919699,2007-08-11,CA,Pleasanton,water park,Water slide - undefined,1
503,919784,2007-08-11,CA,Roseville,water park,Bowl slide,1
504,916181,2007-08-10,NJ,Clementon,amusement ride,Himalaya-type,1
505,919767,2007-08-10,CA,Roseville,water park,Tube slide,1
506,920025,2007-08-10,CA,San Jose,water park,Speed slide,1
507,913907,2007-08-09,KY,0,water park,Funnel,1
508,913911,2007-08-09,KY,0,water park,Funnel,1
509,916171,2007-08-09,NJ,South Toms River,amusement ride,Coaster - steel,1
510,916173,2007-08-09,NJ,Seaside Heights,water park,Mat slide,1
511,916511,2007-08-09,TX,0,amusement ride,Coaster - steel,1
512,917138,2007-08-09,FL,0,water park,Water slide - undefined,1
513,913908,2007-08-08,KY,0,water park,Funnel,1
514,913967,2007-08-08,PA,0,water park,Aquatic play area,1
515,913991,2007-08-08,PA,0,amusement ride,Rafting ride,1
516,916510,2007-08-08,TX,0,water park,Family raft slide,1
517,916987,2007-08-08,FL,0,recreation,Go-kart,1
518,920018,2007-08-08,CA,Sacramento,water park,Tube slide,1
519,913966,2007-08-07,PA,0,water park,Bowl slide,1
520,916174,2007-08-07,NJ,Clementon,amusement ride,Hanglider ride,1
521,916508,2007-08-07,TX,0,water park,Tube slide,1
522,916509,2007-08-07,TX,0,amusement ride,Spinning cups/tubs,1
523,917015,2007-08-07,FL,Orlando,recreation,Water ski tow,1
524,919382,2007-08-07,CA,Santa Cruz,amusement ride,Ferris/gondola wheel,1
525,913965,2007-08-06,PA,0,water park,Wave pool,1
526,916142,2007-08-06,NJ,Egg Harbor Township,amusement ride,Tilt-a-whirl/waltzer,1
527,916160,2007-08-06,NJ,Vernon,water park,Mat slide,1
528,916182,2007-08-06,NJ,Clementon,amusement ride,Car ride,1
529,917136,2007-08-06,FL,0,water park,Water slide - undefined,1
530,917137,2007-08-06,FL,Jacksonville,water park,Water slide - undefined,1
531,919829,2007-08-06,CA,Santa Clara,water park,Aquatic play area,1
532,916143,2007-08-05,NJ,Bayville,recreation,Go-kart,1
533,916505,2007-08-05,TX,0,water park,Tube slide,1
534,916506,2007-08-05,TX,0,water park,Speed slide,1
535,916507,2007-08-05,TX,0,amusement ride,Coaster - steel,1
536,917135,2007-08-05,FL,Jacksonville,water park,Water slide - undefined,1
537,920017,2007-08-05,CA,Sacramento,water park,Lazy river,1
538,913909,2007-08-04,KY,0,amusement ride,Flume ride,1
539,913963,2007-08-04,PA,0,amusement ride,Coaster - steel,1
540,913964,2007-08-04,PA,0,water park,Water slide - undefined,1
541,913999,2007-08-04,PA,0,recreation,Go-kart,1
542,916141,2007-08-04,NJ,Toms River,water park,Water slide - undefined,1
543,916144,2007-08-04,NJ,Williamstown,amusement ride,Roundabout,1
544,916192,2007-08-04,NJ,Seaside Heights,water park,Mat slide,1
545,916728,2007-08-04,OH,Mason,amusement ride,Coaster - wooden,1
546,916729,2007-08-04,OH,0,water park,Water slide - undefined,1
547,916730,2007-08-04,OH,Union City,amusement ride,Ferris/gondola wheel,1
548,916815,2007-08-04,OK,0,amusement ride,Wheel w/spinning cars,1
549,920019,2007-08-04,CA,Sacramento,water park,Tube slide,1
550,920046,2007-08-04,CA,Santa Cruz,amusement ride,Coaster - wooden,1
551,913878,2007-08-03,PA,0,amusement ride,Himalaya-type,1
552,913961,2007-08-03,PA,0,water park,Aquatic play area,1
553,913962,2007-08-03,PA,0,water park,Water slide - undefined,1
554,916159,2007-08-03,NJ,Clementon,water park,Lazy river,1
555,916504,2007-08-03,TX,0,water park,Water slide - undefined,1
556,917133,2007-08-03,FL,Jacksonville,water park,Water slide - undefined,1
557,917134,2007-08-03,FL,Jacksonville,water park,Water slide - undefined,1
558,918432,2007-08-03,CA,Arroyo Grande,water park,Water slide - undefined,1
559,913960,2007-08-02,PA,0,amusement ride,Carousel,1
560,916151,2007-08-02,NJ,Clementon,amusement ride,Flume ride,1
561,916157,2007-08-02,NJ,Clementon,water park,Mat slide,1
562,916167,2007-08-02,NJ,Vernon,water park,Lazy river,1
563,916191,2007-08-02,NJ,Seaside Heights,water park,Aquatic play area,1
564,916502,2007-08-02,TX,0,amusement ride,Sizzler/scrambler,1
565,916503,2007-08-02,TX,0,amusement ride,Coaster - steel,1
566,917132,2007-08-02,FL,Silver Springs,water park,Water slide - undefined,1
567,919807,2007-08-02,CA,Santa Clara,amusement ride,Coaster - steel,1
568,913870,2007-08-01,PA,0,amusement ride,Track ride,1
569,913959,2007-08-01,PA,0,amusement ride,Swing ride,1
570,916146,2007-08-01,NJ,South Toms River,recreation,Bungee trampoline,1
571,916147,2007-08-01,NJ,Jackson,water park,Tube slide,1
572,916150,2007-08-01,NJ,Seaside Heights,recreation,Play structure,1
573,916152,2007-08-01,NJ,Clementon,amusement ride,Himalaya-type,1
574,916773,2007-08-01,WI,0,recreation,Go-kart,1
575,916986,2007-08-01,FL,0,recreation,Go-kart,1
576,913883,2007-07-31,PA,0,recreation,Inflatable bouncer,1
577,913957,2007-07-31,PA,0,water park,Aquatic play area,1
578,913958,2007-07-31,PA,0,water park,Continuous wave,1
579,916148,2007-07-31,NJ,Seaside Heights,recreation,Play structure,1
580,916501,2007-07-31,TX,0,amusement ride,Shoot the chute,1
581,916817,2007-07-31,MO,Jefferson City,amusement ride,Track ride,1
582,916984,2007-07-31,FL,0,recreation,Go-kart,1
583,916985,2007-07-31,FL,Dania Beach,recreation,Go-kart,1
584,919361,2007-07-31,CA,Redding,water park,Bowl slide,1
585,920293,2007-07-31,CA,Clovis,water park,Half pipe,1
586,916499,2007-07-30,TX,0,amusement ride,Coaster - steel,1
587,916500,2007-07-30,TX,0,water park,Water slide - undefined,1
588,917131,2007-07-30,FL,Jacksonville,water park,Water slide - undefined,1
589,919381,2007-07-30,CA,Roseville,water park,Family raft slide,1
590,913956,2007-07-29,PA,0,water park,Bowl slide,1
591,913994,2007-07-29,PA,0,water park,Tube slide,1
592,916498,2007-07-29,TX,0,water park,Water slide - undefined,1
593,916983,2007-07-29,FL,0,recreation,Go-kart,1
594,913954,2007-07-28,PA,0,amusement ride,Swing ride,1
595,913955,2007-07-28,PA,0,water park,Water slide - undefined,1
596,913990,2007-07-28,PA,0,water park,Aquatic play area,1
597,916154,2007-07-28,NJ,Clementon,water park,Aquatic play area,1
598,916156,2007-07-28,NJ,Clementon,water park,Aquatic play area,1
599,916497,2007-07-28,TX,0,water park,Speed slide,1
600,916769,2007-07-28,WI,0,amusement ride,Sky ride/ski lift,1
601,916774,2007-07-28,WI,0,recreation,Go-kart,1
602,916851,2007-07-28,FL,0,unknown,Unknown,1
603,916982,2007-07-28,FL,0,recreation,Go-kart,1
604,919380,2007-07-28,CA,Roseville,water park,Family raft slide,1
605,920016,2007-07-28,CA,Sacramento,water park,Half pipe,1
606,916153,2007-07-27,NJ,Clementon,amusement ride,Carousel,1
607,916496,2007-07-27,TX,0,amusement ride,Coaster - wooden,1
608,916980,2007-07-27,FL,0,recreation,Go-kart,1
609,916981,2007-07-27,FL,0,recreation,Go-kart,1
610,913951,2007-07-26,PA,0,amusement ride,Coaster - wooden,1
611,913953,2007-07-26,PA,0,amusement ride,Swing ride,1
612,916138,2007-07-26,NJ,Ringwood,amusement ride,Orbiter/octopus-type,1
613,916140,2007-07-26,NJ,Bayville,amusement ride,Train/tram,0
614,916155,2007-07-26,NJ,Clementon,water park,Mat slide,1
615,916158,2007-07-26,NJ,Clementon,water park,Lazy river,1
616,916494,2007-07-26,TX,0,amusement ride,Train/tram,1
617,916495,2007-07-26,TX,0,water park,Mat slide,1
618,917169,2007-07-26,OK,0,amusement ride,Track ride,1
619,920004,2007-07-26,CA,San Jose,water park,Body slide,1
620,912598,2007-07-25,KY,0,amusement ride,Sizzler/scrambler,2
621,913950,2007-07-25,PA,0,amusement ride,Coaster - steel,1
622,916139,2007-07-25,NJ,Wildwood,amusement ride,Ferris/gondola wheel,0
623,916493,2007-07-25,TX,0,water park,Funnel,1
624,916816,2007-07-25,OK,0,water park,Speed slide,1
625,920068,2007-07-25,CA,Santa Cruz,amusement ride,Spinning ride - misc.,1
626,913904,2007-07-24,KY,0,amusement ride,Tornado-type,1
627,916126,2007-07-24,NJ,Seaside Heights,amusement ride,Carousel,1
628,916161,2007-07-24,NJ,Ocean City,water park,Body slide,1
629,917170,2007-07-24,OK,Tulsa,recreation,Go-kart,1
630,916979,2007-07-23,FL,0,recreation,Go-kart,1
631,917129,2007-07-23,FL,Jacksonville,water park,Water slide - undefined,1
632,917130,2007-07-23,FL,Jacksonville,water park,Water slide - undefined,1
633,919698,2007-07-23,CA,Pleasanton,water park,Water slide - undefined,1
634,919974,2007-07-23,CA,Concord,water park,Funnel,1
635,920051,2007-07-23,CA,Santa Cruz,amusement ride,Boat ride,1
636,916125,2007-07-22,NJ,Ocean City,amusement ride,Flume ride,1
637,916128,2007-07-22,NJ,Clementon,water park,Tube slide,1
638,916136,2007-07-22,NJ,Wildwood,recreation,Go-kart,1
639,916137,2007-07-22,NJ,Vernon,water park,Body slide,1
640,916492,2007-07-22,TX,0,water park,Body slide,1
641,917128,2007-07-22,FL,Silver Springs,water park,Water slide - undefined,1
642,919973,2007-07-22,CA,Concord,water park,Funnel,1
643,916127,2007-07-21,NJ,Clementon,amusement ride,Flying carpet ride,1
644,916130,2007-07-21,NJ,Clementon,water park,Mat slide,1
645,916490,2007-07-21,TX,0,water park,Wave pool,1
646,916491,2007-07-21,TX,0,amusement ride,Coaster - steel,1
647,919759,2007-07-21,CA,Roseville,water park,Bowl slide,1
648,919772,2007-07-21,CA,Roseville,water park,Wave pool,1
649,916120,2007-07-20,NJ,Seaside Heights,water park,Tube slide,1
650,916121,2007-07-20,NJ,South Toms River,amusement ride,Coaster - family/kiddie,1
651,916132,2007-07-20,NJ,Clementon,water park,Mat slide,1
652,916133,2007-07-20,NJ,Seaside Heights,water park,Aquatic play area,1
653,916489,2007-07-20,TX,0,water park,Tube slide,1
654,916818,2007-07-20,MO,Kansas City,amusement ride,Coaster - wooden,1
655,916978,2007-07-20,FL,0,recreation,Go-kart,1
656,917046,2007-07-20,FL,Orlando,recreation,Water ski tow,1
657,919360,2007-07-20,CA,Redding,water park,Bowl slide,1
658,919830,2007-07-20,CA,Santa Clara,amusement ride,Flume ride,1
659,916129,2007-07-19,NJ,Clementon,amusement ride,Kamikaze/inverter-type,1
660,916131,2007-07-19,NJ,Clementon,water park,Mat slide,1
661,916134,2007-07-19,NJ,Williamstown,recreation,Inflatable bouncer,1
662,916135,2007-07-19,NJ,Clementon,amusement ride,Flume ride,1
663,916163,2007-07-19,NJ,Ocean City,water park,Tube slide,1
664,916487,2007-07-19,TX,0,amusement ride,Rafting ride,1
665,916488,2007-07-19,TX,0,water park,Speed slide,1
666,917127,2007-07-19,FL,0,water park,Water slide - undefined,1
667,917159,2007-07-19,OK,0,amusement ride,Track ride,1
668,920012,2007-07-19,CA,Sacramento,water park,Bowl slide,1
669,913889,2007-07-18,KY,0,amusement ride,Coaster - family/kiddie,1
670,913948,2007-07-18,PA,0,water park,Aquatic play area,1
671,916162,2007-07-18,NJ,Ocean City,water park,Tube slide,1
672,916485,2007-07-18,TX,0,amusement ride,Boat ride,1
673,916486,2007-07-18,TX,0,amusement ride,Bumper car,1
674,916850,2007-07-18,FL,0,unknown,Unknown,1
675,913946,2007-07-17,PA,0,amusement ride,Coaster - steel,1
676,913947,2007-07-17,PA,0,amusement ride,Coaster - steel,1
677,916107,2007-07-17,NJ,Piscataway,amusement ride,Bumper boat,1
678,916819,2007-07-17,MO,Montgomery,amusement ride,Rotor/gravitron,1
679,916977,2007-07-17,FL,0,recreation,Go-kart,1
680,913945,2007-07-16,PA,0,amusement ride,Bumper car,1
681,916113,2007-07-16,NJ,Vernon,water park,Speed slide,1
682,916114,2007-07-16,NJ,Mt. Laurel,recreation,Inflatable slide,1
683,916482,2007-07-16,TX,0,water park,Tube slide,1
684,916483,2007-07-16,TX,0,amusement ride,Simulator,1
685,916484,2007-07-16,TX,0,water park,Tube slide,1
686,917126,2007-07-16,FL,0,water park,Water slide - undefined,1
687,919359,2007-07-16,CA,Redding,water park,Bowl slide,1
688,913882,2007-07-15,PA,0,water park,Aquatic play area,1
689,916110,2007-07-15,NJ,Clementon,amusement ride,Train/tram,1
690,916480,2007-07-15,TX,0,water park,Body slide,1
691,916481,2007-07-15,TX,0,amusement ride,Coaster - steel,1
692,919769,2007-07-15,CA,Roseville,water park,Bowl slide,1
693,919806,2007-07-15,CA,Santa Clara,amusement ride,Coaster - steel,1
694,912469,2007-07-14,WI,Oshkosh,amusement ride,Giant swing,1
695,913880,2007-07-14,PA,0,recreation,Slide,1
696,916117,2007-07-14,NJ,Clementon,amusement ride,Flume ride,1
697,916149,2007-07-14,NJ,Seaside Heights,recreation,Go-kart,1
698,916849,2007-07-14,FL,0,unknown,Unknown,1
699,916976,2007-07-14,FL,0,recreation,Go-kart,1
700,917045,2007-07-14,FL,Orlando,recreation,Water ski tow,1
701,917171,2007-07-14,OK,Tahlequah,water park,Water slide - undefined,1
702,918717,2007-07-14,CA,Los Angeles,amusement ride,Coaster - wooden,1
703,919363,2007-07-14,CA,Pleasanton,water park,Mat slide,1
704,919379,2007-07-14,CA,Redding,water park,Tube slide,1
705,919824,2007-07-14,CA,Santa Clara,amusement ride,Coaster - steel,1
706,919975,2007-07-14,CA,Concord,water park,Aquatic play area,1
707,913881,2007-07-13,PA,0,amusement ride,Boat ride,1
708,913942,2007-07-13,PA,0,amusement ride,Coaster - steel,1
709,913943,2007-07-13,PA,0,amusement ride,Coaster - steel,1
710,913944,2007-07-13,PA,0,amusement ride,Coaster - wooden,1
711,916975,2007-07-13,FL,0,recreation,Go-kart,1
712,917125,2007-07-13,FL,Jacksonville,water park,Water slide - undefined,1
713,913941,2007-07-12,PA,0,water park,Funnel,1
714,916105,2007-07-12,NJ,Wildwood,amusement ride,Flume ride,0
715,916108,2007-07-12,NJ,0,recreation,Bungee trampoline,1
716,916111,2007-07-12,NJ,South Toms River,amusement ride,Ferris/gondola wheel,1
717,916112,2007-07-12,NJ,Marlton,recreation,Inflatable slide,1
718,916115,2007-07-12,NJ,Wildwood,water park,Tube slide,1
719,916116,2007-07-12,NJ,Clementon,water park,Family raft slide,1
720,919362,2007-07-12,CA,Santa Clara,water park,Wave pool,1
721,916164,2007-07-11,NJ,Ocean City,water park,Aquatic play area,1
722,916479,2007-07-11,TX,0,water park,Body slide,1
723,917124,2007-07-11,FL,Silver Springs,water park,Water slide - undefined,1
724,920033,2007-07-11,CA,Santa Cruz,amusement ride,Hanglider ride,1
725,916122,2007-07-10,NJ,Clementon,amusement ride,Coaster - wooden,1
